School_ID,Network,Short_Name,the_geom,Address,Zip,Governance,Grade_Cat,Grades,Lat,Long,Phone,GeoNetwork,COMMAREA,WARD_15,ALD_15
610561,Network 6,CRANE MEDICAL HS,POINT (-87.6833013465923 41.87694744316895),2245 W JACKSON BLVD,60612,District,HS,"9, 10, 11, 12",41.876947444,-87.6833013466,1(773)534-7600,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610563,ISP,BACK OF THE YARDS HS,POINT (-87.6775413678762 41.80841254258602),2111 W 47TH ST,60609,District,HS,"9, 10, 11, 12",41.8084125434,-87.6775413679,1(773)535-7320,8,NEW CITY,15,Raymond Lopez
610564,ISP,DISNEY II HS,POINT (-87.72136351133383 41.95248766939361),3900 N LAWNDALE AVE,60618,District,HS,"7, 8, 9, 10, 11, 12",41.9524876702,-87.7213635113,1(773)534-5010,1,IRVING PARK,45,John Arena
610565,Options,CAMELOT - EXCEL ENGLEWOOD HS,POINT (-87.64912434695815 41.763895973300585),7141 S MORGAN ST,60621,Contract,HS,"8, 9, 10, 11, 12",41.7638959741,-87.6491243469,1(773)675-6674,11,ENGLEWOOD,6,Roderick T. Sawyer
610566,Options,MAGIC JOHNSON - N LAWNDALE HS,POINT (-87.70660367604683 41.86647785082858),3222 W ROOSEVELT RD,60624,ALOP,HS,"9, 10, 11, 12",41.8664778516,-87.706603676,1(773)826-1137,5,NORTH LAWNDALE,24,Michael D. Chandler
610567,Options,MAGIC JOHNSON - ROSELAND HS,POINT (-87.64269696865162 41.69515983901628),10928 S. HALSTED AVE,60661,ALOP,HS,"9, 10, 11, 12",41.6951598398,-87.6426969686,1(773)468-1505,13,MORGAN PARK,34,Carrie M. Austin
610568,Options,PATHWAYS - AVONDALE HS,POINT (-87.70520632190492 41.939433209108394),3100 W BELMONT AVE,60618,ALOP,HS,"9, 10, 11, 12",41.9394332099,-87.7052063219,1(773)588-5007,4,AVONDALE,33,Deborah Mell
610569,Options,OMBUDSMAN - NORTHWEST HS,POINT (-87.80668177211628 42.017171238947576),7500 N HARLEM AVE,60631,ALOP,HS,"9, 10, 11, 12",42.0171712398,-87.8066817721,1(312)806-9022,1,EDISON PARK,41,Mary O'Connor
610570,Options,OMBUDSMAN - SOUTH HS,POINT (-87.68363453082763 41.78302658059831),6057 S. WESTERN AVE,60635,ALOP,HS,"9, 10, 11, 12",41.7830265814,-87.6836345308,1(773)498-5085 x6803,10,CHICAGO LAWN,16,JoAnn Thompson
610571,Options,OMBUDSMAN - WEST HS,POINT (-87.68784229509059 41.874672994282946),2401 W. CONGRESS PKWY,60612,ALOP,HS,"9, 10, 11, 12",41.8746729951,-87.6878422951,1(312)243-1550,6,NEAR WEST SIDE,28,Jason C. Ervin
610580,Options,MAGIC JOHNSON - HUMBOLDT PK HS,POINT (-87.6878889934761 41.90292503117001),2421 W. DIVISION,60622,ALOP,HS,"9, 10, 11, 12",41.902925032,-87.6878889935,1(773)276-0620,5,WEST TOWN,26,Roberto Maldonado
400168,Charter,GREAT LAKES,POINT (-87.55990690212751 41.74267138180483),8401 S SAGINAW AVE,60617,Charter,ES,"K, 1, 2, 3, 4",41.7426713826,-87.5599069021,1(773)503-3040,12,SOUTH CHICAGO,7,Gregory Mitchell
610572,Options,CAMELOT SAFE ES,POINT (-87.55051275982352 41.75311714101605),7530 S SOUTH SHORE DR,60603,Safe,ES,"4, 5, 6, 7, 8",41.7531171418,-87.5505127598,1(773)902-2487,12,SOUTH SHORE,7,Gregory Mitchell
609774,Network 4,ALCOTT ES,POINT (-87.6464131367942 41.929849851985445),2625 N ORCHARD ST,60614,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.9298498528,-87.6464131368,1(773)534-5460,4,LINCOLN PARK,43,Michele Smith
610184,Network 7,SPRY ES,POINT (-87.70018447219638 41.84774672194433),2400 S MARSHALL BLVD,60623,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",41.8477467228,-87.7001844722,1(773)534-1700,7,SOUTH LAWNDALE,12,George A. Cardenas
610101,Network 6,OGDEN ES,POINT (-87.62929656939367 41.89997648907867),24 W WALTON ST,60610,District,ES,"K, 1, 2, 3, 4, 5",41.8999764899,-87.6292965694,1(773)534-8110,6,NEAR NORTH SIDE,2,Bob Fioretti
610515,Network 1,DISNEY II ES,POINT (-87.73067837614433 41.95046050541308),3815 N KEDVALE AVE,60641,District,ES,"PK, K, 1, 2, 3, 4, 5, 6",41.9504605062,-87.7306783761,1(773)534-3750,1,IRVING PARK,45,John Arena
610573,Options,CAMELOT SAFE HS,POINT (-87.5518035520084 41.75311490093142),7530 S SOUTH SHORE DR,60603,Safe,HS,"9, 10, 11, 12",41.7531149017,-87.551803552,1(773)902-2487,12,SOUTH SHORE,7,Gregory Mitchell
610581,Options,MAGIC JOHNSON - BRAINERD HS,POINT (-87.66313972978341 41.731492301878724),8908 S. ASHLAND AVE,60620,ALOP,HS,"9, 10, 11, 12",41.7314923027,-87.6631397298,1(773)238-2677,11,WASHINGTON HEIGHTS,21,"Howard B. Brookins, Jr."
400172,Charter,ASPIRA - BUSINESS & FINANCE HS,POINT (-87.71820414376963 41.935726466269834),2989 N. MILWAUKEE AVE,60618,Charter,HS,"9, 10, 11",41.9357264671,-87.7182041438,1(773)252-0970,4,AVONDALE,30,Ariel E. Reboyras
610586,Network 13,SOUTHEAST,POINT (-87.52798507716913 41.70485859058478),3930 E 105TH ST,60617,District,ES,"PK, K, 1, 2, 3, 4, 5, 6, 7",41.7048585914,-87.5279850772,1(773)535-8040,13,EAST SIDE,10,Susie Sadlowski Garza
400179,Charter,NOBLE - MANSUETO HS,POINT (-87.69705747862847 41.80798719224411),2911 W 47TH ST,60632,Charter,HS,"9, 10",41.807987193,-87.6970574786,1(773)349-8200,8,BRIGHTON PARK,15,Raymond Lopez
400180,Charter,KIPP ONE,POINT (-87.72661479996482 41.89380503675415),730 N PULASKI RD,60651,Charter,ES,"K, 1, 5, 6",41.8938050376,-87.7266148,TBD,5,HUMBOLDT PARK,37,Emma M. Mitts
610587,ISP,DYETT ARTS HS,POINT (-87.6122391052473 41.80120416594358),555 E 51ST ST,60615,District,HS,"9, 10",41.8012041667,-87.6122391052,(773)535-1825,9,WASHINGTON PARK,4,"William ""Will"" D. Burns"
400142,Options,YCCS - VIRTUAL HS,POINT (-87.67413840184999 41.87631672731323),1900 W VAN BUREN ST,60612,Charter,HS,"10, 11, 12",41.8763167281,-87.6741384018,1(312)429-0027,6,NEAR WEST SIDE,27,"Walter Burnett, Jr."
610588,Network 10,RICHARDSON,POINT (-87.72542159519747 41.783826321316255),6018 S KARLOV AVE,60629,District,ES,"5, 6, 7, 8",41.7838263221,-87.7254215952,TBD,10,WEST LAWN,23,Michael R. Zalewski
